baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
ENSMUSG00000030838.20	666.690016973429	9.96831220236306	0.736171190783777	13.5407529215455	8.98630980854406e-42	4.8969300170787e-40
ENSMUSG00000036136.9	170.761414872168	2.78942908412816	0.206150827834395	13.5310108304244	1.02603007760976e-41	5.57605751366949e-40
ENSMUSG00000026383.14	284.291860280432	2.43809604342419	0.180348961968778	13.5187694833878	1.21185882236064e-41	6.56820948787812e-40
ENSMUSG00000042190.12	268.127349727787	2.32220395218753	0.171791233276151	13.5175928823716	1.23139418875364e-41	6.65614901813393e-40
ENSMUSG00000112441.1	271.030477787166	2.18233397062865	0.161576414700432	13.5065131546257	1.43142167048753e-41	7.71662920915906e-40
ENSMUSG00000000532.11	623.500910557541	1.88096220556066	0.139321225156265	13.5009019871232	1.54473253869852e-41	8.30520906100261e-40
ENSMUSG00000062157.6	144.058308183424	3.48647919719847	0.258733885547716	13.475154944695	2.19025083405511e-41	1.17444170056481e-39
ENSMUSG00000026475.7	845.672069853905	-1.63499649648824	0.121428227228759	-13.4647151968056	2.52289114427411e-41	1.3492099768368e-39
ENSMUSG00000008489.18	165.279445931088	3.23800385279418	0.240564257629777	13.4600371838172	2.6878092295536e-41	1.43359331532795e-39
ENSMUSG00000000489.7	113.719137624402	4.60922619785472	0.342558983773593	13.4552775322953	2.86660981484577e-41	1.52491508351637e-39
ENSMUSG00000053414.8	182.223896890818	3.05277784078351	0.227099911340366	13.4424440008176	3.40985727597457e-41	1.8091137230949e-39
ENSMUSG00000028488.15	122.441108376819	5.58567728772683	0.415562809253492	13.4412347865316	3.46604262688e-41	1.83408381950798e-39
ENSMUSG00000048376.6	3464.94098579828	-1.33926565808871	0.0997092145672046	-13.4317140487155	3.94180828422737e-41	2.08036433016388e-39
ENSMUSG00000016200.14	270.570558636283	2.85452330862026	0.212601248789711	13.4266535350587	4.22057301039526e-41	2.22165659929392e-39
ENSMUSG00000036086.16	367.358574135363	2.24643034888283	0.167350964753	13.4234681718054	4.40600906582948e-41	2.31321227926108e-39
ENSMUSG00000001053.15	132.208638016043	4.63254176404031	0.345618815720468	13.4036156404953	5.75878255759203e-41	3.01556249135574e-39
ENSMUSG00000031098.18	217.58334190381	2.46653426808288	0.184252068642267	13.3867385384517	7.22859098454517e-41	3.77538980564245e-39
ENSMUSG00000001228.14	959.600776525694	1.64312736569912	0.122789317708888	13.3816800708568	7.73783210188419e-41	4.03088932395563e-39
ENSMUSG00000047557.2	890.7491600129	-1.33020286843398	0.0994215788952532	-13.3794180621033	7.9769464793145e-41	4.14471420687483e-39
ENSMUSG00000011267.8	128.658176019056	3.50217372977476	0.261814290210995	13.3765568218311	8.28995780087996e-41	4.29624926443542e-39
ENSMUSG00000039518.7	871.532355168702	-2.50448583188459	0.187728083655479	-13.3410291263659	1.33602316160979e-40	6.90610635826472e-39
ENSMUSG00000013089.15	914.558341591317	1.53652096757689	0.115235098282588	13.3337931799991	1.47217779592149e-40	7.59039772317674e-39
ENSMUSG00000033149.17	6475.50197400546	-1.35635391653449	0.101757081333498	-13.3293319615682	1.5629089288668e-40	8.03758893648429e-39
ENSMUSG00000036036.15	1018.99552292865	1.61850695469278	0.121656683229747	13.3038885470537	2.19736409892661e-40	1.12715809441878e-38
ENSMUSG00000020400.17	1110.19251448472	1.5540322328453	0.116993210539631	13.283097588974	2.9013894357483e-40	1.48450734793962e-38
ENSMUSG00000021594.11	195.549529308697	2.6310834364438	0.198261381687341	13.2707812991692	3.41996315983846e-40	1.7453964268536e-38
ENSMUSG00000040054.17	2412.70224409	1.27741233567595	0.0965670503264011	13.2282422561136	6.02806683425802e-40	3.06866754185469e-38
ENSMUSG00000003849.8	766.183557944037	-1.40241793755012	0.106277042017647	-13.1958691258763	9.26797527328106e-40	4.70607188876605e-38
ENSMUSG00000018569.12	271.916173458098	8.08815352105739	0.613083192614893	13.1925872679043	9.6804895866736e-40	4.9031557835978e-38
ENSMUSG00000025572.17	1356.71254254852	1.43064683528844	0.10851425188824	13.1839533553793	1.08550042536226e-39	5.48423179728249e-38
ENSMUSG00000025277.14	217.422559834576	2.43703461211328	0.185285176913456	13.1528849350511	1.6380326838345e-39	8.2550278713143e-38
ENSMUSG00000036452.18	161.493961242589	3.07444748823381	0.23382919451972	13.1482618949642	1.74131253729388e-39	8.75357812497633e-38
ENSMUSG00000039238.6	143.444267460746	3.19238319213235	0.243221749516724	13.1254018132652	2.35530152670944e-39	1.1810574338921e-37
ENSMUSG00000019970.15	2243.24871844118	-1.30687492266386	0.0995729799760553	-13.1247947282298	2.37425223275884e-39	1.18759860438594e-37
ENSMUSG00000050071.8	125.554852397826	5.83848360655697	0.444954536935063	13.1215284302384	2.47884513546579e-39	1.23683915592918e-37
ENSMUSG00000068740.13	192.846856222571	2.82376675032177	0.215292783338048	13.1159377780348	2.66860642570206e-39	1.32822618831725e-37
ENSMUSG00000071537.6	252.640214723245	2.65377011515926	0.202338973900025	13.1154669019448	2.68523370404522e-39	1.33320195854176e-37
ENSMUSG00000053199.13	299.428944239124	-2.00811882970276	0.15319589889352	-13.1081761601107	2.95622295788032e-39	1.46413131125757e-37
ENSMUSG00000068196.5	5208.47721839879	-1.20895279580314	0.0923395053303299	-13.0924764160075	3.63558140419732e-39	1.79617373158722e-37
ENSMUSG00000026565.18	500.58993132946	1.70859601397243	0.130511003719012	13.091585883831	3.67846361381532e-39	1.81290554771075e-37
ENSMUSG00000009073.16	2171.0203450052	1.14185464141058	0.0872783935073654	13.0829016841862	4.12391698915795e-39	2.02747488552538e-37
ENSMUSG00000042116.3	174.511419543806	3.33172250158782	0.25482481192386	13.0745608186039	4.60214211230946e-39	2.25707008766631e-37
ENSMUSG00000027562.12	103.436534136813	4.5196626038691	0.346394695142668	13.0477246541192	6.54737425748201e-39	3.20327497735884e-37
ENSMUSG00000010461.15	732.889221329517	-1.73565896380036	0.133181631839493	-13.0322698395236	8.01862107191022e-39	3.9135541872323e-37
ENSMUSG00000030793.4	112.090899978971	3.77103170023512	0.289756360873107	13.0144915158103	1.01213779393238e-38	4.92786120106353e-37
ENSMUSG00000074652.3	442.381713057619	7.55990170943764	0.580957864329716	13.0128227425924	1.03448976558108e-38	5.02452178896239e-37
ENSMUSG00000030852.18	2489.13057581325	1.05850829931732	0.0814051515737351	13.0029645403773	1.17690949407788e-38	5.70248098961879e-37
ENSMUSG00000035615.12	99.0482445162866	4.29111457735655	0.330335116444731	12.9901859164722	1.39088772627394e-38	6.72306980767218e-37
ENSMUSG00000026669.14	359.331341769644	2.28461127219111	0.175915210716893	12.9870024478317	1.44995605877465e-38	6.99177852034546e-37
ENSMUSG00000022797.16	2753.53928551535	2.06812866052174	0.15935214445881	12.9783547472517	1.62330141347744e-38	7.80893416799149e-37
ENSMUSG00000025427.15	141.119396606276	3.69287807234127	0.284568658211125	12.9771075126674	1.64994715006746e-38	7.91817119177957e-37
ENSMUSG00000010362.9	244.401627678473	2.2092803971833	0.170309257794008	12.9721685467942	1.75980115208927e-38	8.42525751576453e-37
ENSMUSG00000058392.13	814.328962403038	1.38556510386425	0.106836744890356	12.9689940037599	1.83421832916503e-38	8.76067984865805e-37
ENSMUSG00000024059.10	962.268235050945	-1.72139978723835	0.132760859067992	-12.9661693915129	1.9030580767555e-38	9.06793644725111e-37
ENSMUSG00000025407.7	136.839745877528	6.07984840618927	0.468964664645189	12.9644062006019	1.94732532976595e-38	9.25693090565809e-37
ENSMUSG00000044294.8	948.025910943852	10.8930564720437	0.840416290076238	12.9615008664998	2.02251148931035e-38	9.59166533656898e-37
ENSMUSG00000019817.18	2156.81263757882	-1.45724747448941	0.112666544331047	-12.9341632260203	2.88749726464575e-38	1.36615988229404e-36
ENSMUSG00000024590.8	888.885205784563	1.39879769310316	0.108321487977847	12.9133906782119	3.78270181977851e-38	1.78550629558935e-36
ENSMUSG00000017897.18	127.983050694192	4.15500090149993	0.321926737662923	12.906666068385	4.12789766284744e-38	1.94388211251841e-36
ENSMUSG00000053279.8	361.828561337624	2.37912698754316	0.184432547805667	12.8997132873206	4.51774892862276e-38	2.12249755740062e-36
ENSMUSG00000005410.6	879.424156867385	1.4273766614505	0.110696029974693	12.8945605526849	4.83008578906329e-38	2.26394790318146e-36
ENSMUSG00000022489.6	225.20963318769	2.80228326179342	0.21737780636542	12.8913034345497	5.03849641923482e-38	2.3561415348366e-36
ENSMUSG00000035105.5	399.652370491263	2.8783077308587	0.22346944513286	12.8800952145715	5.82636382031842e-38	2.71824880972071e-36
ENSMUSG00000024151.13	774.224166137957	1.74370917438616	0.135551786019302	12.863786052497	7.19636365339726e-38	3.34964074866926e-36
ENSMUSG00000022894.6	1169.63043922362	-1.31431796996775	0.102177406025276	-12.8630978324368	7.26073891908367e-38	3.37179995808163e-36
ENSMUSG00000031274.16	2564.04528925275	-1.2942224353381	0.100759694678744	-12.8446442743253	9.21746475281923e-38	4.27061707948592e-36
ENSMUSG00000032380.9	102.244140485953	4.97004151382596	0.387980449807133	12.8100308051516	1.44077355064574e-37	6.66001713939876e-36
ENSMUSG00000028602.12	296.292814683895	8.4754725663817	0.66242637330073	12.7945880598778	1.75782090229527e-37	8.10694098700762e-36
ENSMUSG00000044628.5	162.043997070958	6.75146027973434	0.527895127151273	12.78939685647	1.87926690151396e-37	8.6472079761196e-36
ENSMUSG00000052632.16	749.608646353362	1.64889857891931	0.129007071925755	12.7814588324915	2.08128663867357e-37	9.55491135398358e-36
ENSMUSG00000049971.17	193.533805493385	7.3694298986577	0.577289185105592	12.7655776148132	2.55250135469583e-37	1.16915027882059e-35
ENSMUSG00000006014.16	690.887394396034	-1.4789764699795	0.115887876894646	-12.7621327580627	2.66794931396683e-37	1.21925283648284e-35
ENSMUSG00000018217.12	1718.97386968482	-1.25926075235312	0.098795169095359	-12.7461774081044	3.2741005885013e-37	1.49287108012662e-35
ENSMUSG00000021477.9	10992.1240940283	-1.00892435881018	0.0791940547382365	-12.7399002632839	3.54848165060382e-37	1.61431830385388e-35
ENSMUSG00000044026.3	230.694802959169	2.11001199347806	0.165820989284454	12.7246375901092	4.31472095675009e-37	1.95847424375465e-35
ENSMUSG00000004319.15	898.090000192902	1.80472243099934	0.142071077216485	12.7029545095188	5.69388002347779e-37	2.57866079982188e-35
ENSMUSG00000034109.15	3920.68234751182	-1.16782980114567	0.091937063864566	-12.7024918140307	5.72765041816655e-37	2.58812572153917e-35
ENSMUSG00000032068.14	137.158902260626	6.50247165914015	0.511991096169944	12.700360822255	5.88577127542685e-37	2.65361185664312e-35
ENSMUSG00000004929.12	1503.61806433175	1.82693643960357	0.144078351815737	12.6801592090674	7.61769804868116e-37	3.42677119380046e-35
ENSMUSG00000061859.17	624.187430606576	1.60786931553535	0.127210136267216	12.639474830511	1.27905392621265e-36	5.7408965063134e-35
ENSMUSG00000032477.14	613.548294267841	1.50026958235586	0.118710658669893	12.6380360379245	1.30267219477961e-36	5.82091833169521e-35
ENSMUSG00000035547.14	1054.73196553499	1.44954205090848	0.114696488277027	12.6380682851195	1.302138127487e-36	5.82091833169521e-35
ENSMUSG00000027111.16	2435.04333890347	1.41768084547823	0.112187704859417	12.6366864109997	1.32522056712275e-36	5.90854438219607e-35
ENSMUSG00000029086.15	124.863157144272	3.34715278829319	0.264888214141934	12.6360955663346	1.33521355429048e-36	5.93992790921967e-35
ENSMUSG00000041957.15	356.104335590776	2.05277388264652	0.162456191125086	12.6358612031348	1.33919806394793e-36	5.94450213462803e-35
ENSMUSG00000000244.17	97.4456338543517	3.80979726340051	0.301541581557882	12.6344010126816	1.36429093808363e-36	6.04254673634044e-35
ENSMUSG00000072082.7	472.67695108574	1.55479506072472	0.123129433660151	12.6273224403525	1.49271544340678e-36	6.5968180518733e-35
ENSMUSG00000051397.5	275.412706530644	8.36861573163883	0.663501257415356	12.6128106587747	1.79476204343073e-36	7.89695299109523e-35
ENSMUSG00000074277.4	141.495696811785	3.29429443553839	0.261183223108932	12.6129634067822	1.79128616659979e-36	7.89695299109523e-35
ENSMUSG00000046589.7	159.822930388505	2.80085087997373	0.222244035465539	12.6025918945664	2.04318159761662e-36	8.97037021067142e-35
ENSMUSG00000053004.9	103.135388840424	4.76346059005837	0.378238286049671	12.5938086273816	2.2838216956885e-36	1.0005029772746e-34
ENSMUSG00000032796.8	145.951270221008	3.02813135709443	0.240512950412867	12.5903048126777	2.38749645250843e-36	1.04364736232695e-34
ENSMUSG00000054793.8	203.220025214029	2.26427791908114	0.179892399366095	12.5868459538035	2.4944264222279e-36	1.08802443596873e-34
ENSMUSG00000021608.15	700.446833894869	1.39584002150548	0.110940678476163	12.581859428644	2.65701257105736e-36	1.15643309045068e-34
ENSMUSG00000026355.11	1676.02068242761	1.48706571963304	0.118362391789799	12.5636673705777	3.34462984543064e-36	1.45256624043022e-34
ENSMUSG00000034235.17	490.685410191852	1.6216480037503	0.129165502042223	12.5548074223425	3.74090290419504e-36	1.62116542236108e-34
ENSMUSG00000095440.2	190.959267783993	2.42319406563288	0.193156977224696	12.5452059793523	4.2231479477717e-36	1.82621632115685e-34
ENSMUSG00000028337.14	102.685411834432	4.90156847250245	0.391848962776983	12.5088208420042	6.68085890425939e-36	2.88280495379502e-34
ENSMUSG00000054027.8	1020.8269228467	1.39296206129959	0.111369371909218	12.5075865780679	6.78546236391798e-36	2.92167188894353e-34
ENSMUSG00000018830.10	244.790687154767	-2.37673427258468	0.190210270354585	-12.4952993766006	7.91975961632554e-36	3.40278902489474e-34
ENSMUSG00000027656.7	1812.55393240414	-1.88532003268623	0.151040613024372	-12.4822059109494	9.33636785597758e-36	4.00289306712148e-34
ENSMUSG00000030602.13	777.24709431484	1.99332556066066	0.159752101028104	12.4776171820738	9.8902293849326e-36	4.23133473345159e-34
ENSMUSG00000032261.16	1030.17756543279	1.46411811855529	0.117560714249173	12.4541444640431	1.32767570060313e-35	5.66813226915661e-34
ENSMUSG00000097789.2	3667.37416860477	-1.29202589827724	0.103913032094971	-12.4337233956988	1.714581024087e-35	7.30440576956384e-34
ENSMUSG00000021684.17	198.413281347727	-2.19221432048707	0.176365761488076	-12.4299314220083	1.79788524183219e-35	7.64310284202151e-34
ENSMUSG00000020432.12	1508.8050365212	-1.33854218501555	0.107689913304641	-12.429596644107	1.80543022387409e-35	7.65898543073001e-34
ENSMUSG00000074457.10	966.54735269617	1.80876347650008	0.145537299039496	12.4281781264143	1.83775039085555e-35	7.77968102301547e-34
ENSMUSG00000025196.4	109.05361109632	5.8735049426982	0.472667547862227	12.4262919450739	1.88161810727595e-35	7.9486506094758e-34
ENSMUSG00000019139.10	951.583629125582	2.33364697559393	0.187857343105822	12.4224421415316	1.97440965128703e-35	8.3231507899538e-34
ENSMUSG00000034825.14	112.982112098336	4.24076681423242	0.341419635459041	12.4209810268547	2.01080499402467e-35	8.45884243093056e-34
ENSMUSG00000045180.13	386.044602255508	1.65985425177757	0.133763515238449	12.4088713489525	2.33927029654557e-35	9.82005159142763e-34
ENSMUSG00000028977.17	109.141928927534	5.87768729965475	0.474005223891868	12.4000475171885	2.61168678194046e-35	1.09407912106789e-33
ENSMUSG00000027806.9	1569.55905214793	-1.11168151555439	0.0896770543382496	-12.396499012571	2.72992522986436e-35	1.14123360752833e-33
ENSMUSG00000028527.18	572.062228388955	1.72629913271555	0.139271095449708	12.3952434433097	2.77302312866192e-35	1.15684541641357e-33
ENSMUSG00000035783.9	18785.0949387033	-1.40540732217036	0.11346086463886	-12.386714367493	3.08422789125429e-35	1.2840094086406e-33
ENSMUSG00000014813.9	455.478396529452	1.67102739463841	0.135000252175824	12.3779575793834	3.43985425333957e-35	1.42910308525107e-33
ENSMUSG00000028896.13	952.727866109957	1.59054444353657	0.128509625183795	12.3768506931817	3.48761379847771e-35	1.44595748989257e-33
ENSMUSG00000045333.15	212.880090130565	2.16560746012958	0.175117873155168	12.3665701342243	3.96389183336244e-35	1.64003985566362e-33
ENSMUSG00000024067.14	516.974312657971	1.73998305262651	0.140754488858709	12.3618299262422	4.20474534321976e-35	1.73611949407522e-33
ENSMUSG00000023960.13	1055.16767475308	-1.35364807812068	0.109523486542908	-12.3594319433061	4.33207158899584e-35	1.78502654736739e-33
ENSMUSG00000020937.14	550.481293771771	1.65710284459946	0.134156276268854	12.3520336929937	4.74954028083861e-35	1.95304204431703e-33
ENSMUSG00000034518.14	980.169584708778	1.47395488186501	0.119379023666553	12.3468498618487	5.06563591745051e-35	2.07877157200194e-33
ENSMUSG00000031521.5	1293.66220323707	-1.13508586426873	0.0919540570747755	-12.3440541981274	5.24469446661334e-35	2.14786794978943e-33
ENSMUSG00000041431.16	620.867957952783	1.49695497207817	0.121375276556442	12.3332775384619	5.99573799095832e-35	2.45045324232093e-33
ENSMUSG00000026193.15	215764.131990796	-1.16949408068174	0.0949097989213818	-12.3221637172626	6.88225943215982e-35	2.80706841099127e-33
ENSMUSG00000029153.11	589.778704012101	1.36470755564913	0.110818987662029	12.3147448324574	7.54534462141484e-35	3.0712912884091e-33
ENSMUSG00000003545.3	2742.75521189193	1.92768949044475	0.156681113565804	12.3032664663513	8.69839595536819e-35	3.53348173475846e-33
ENSMUSG00000046204.14	102.552042099608	5.32507565705091	0.433176982434235	12.2930715919546	9.86837582319114e-35	4.00067139219208e-33
ENSMUSG00000033669.8	269.153125688245	2.10204480816409	0.171079342039718	12.2869586888876	1.06435488195851e-34	4.30624707573879e-33
ENSMUSG00000024427.7	522.928652229944	1.47696609385365	0.120237968932524	12.2836913078806	1.10823898298708e-34	4.47479306624581e-33
ENSMUSG00000050708.16	5669.63322065129	-0.951702149541289	0.0774966482136888	-12.2805588561336	1.15199726125708e-34	4.64215649886922e-33
ENSMUSG00000031489.15	90.5566091118586	4.00204767750025	0.326099322609893	12.2724808057569	1.27292459418807e-34	5.11919354798675e-33
ENSMUSG00000020473.13	16845.7828095868	-1.21283758756328	0.09889035072592	-12.2644684608787	1.40531434942621e-34	5.64033152460324e-33
ENSMUSG00000001151.10	810.254687422265	1.28529376228867	0.105003117443653	12.2405295535952	1.88796786664096e-34	7.56240196462477e-33
ENSMUSG00000029838.11	4270.22940059714	-1.81023767720744	0.147902175704943	-12.2394256107413	1.91382203768639e-34	7.65072237252442e-33
ENSMUSG00000013415.9	1000.97066833821	1.29974465906436	0.106209770885138	12.2375243655311	1.95917603177069e-34	7.81649040612004e-33
ENSMUSG00000051236.13	3012.86667562836	-1.09985804217214	0.0899027009403062	-12.2338709590319	2.04934595184634e-34	8.16004918806461e-33
ENSMUSG00000038058.14	334.058441628437	2.06556718228537	0.168913334440154	12.2285619967866	2.18777313527377e-34	8.69402019843575e-33
ENSMUSG00000036777.8	2365.76912856445	1.30098614254223	0.106448291533135	12.2217663036637	2.37859822537397e-34	9.43369883941217e-33
ENSMUSG00000054065.12	229.975100175003	8.10985072337838	0.663804451162186	12.2172285967346	2.51513471313922e-34	9.95557653775657e-33
ENSMUSG00000037907.16	906.803265076231	1.48865699403487	0.121874680718725	12.2146534887796	2.59605191574897e-34	1.02556801418232e-32
ENSMUSG00000051343.11	3636.19017116574	1.22821608732436	0.100739183368782	12.192039346082	3.42735571127451e-34	1.35131899298643e-32
ENSMUSG00000044279.15	338.047802248009	8.99033811211424	0.737555760492032	12.1893673586343	3.54160058571293e-34	1.39363022656586e-32
ENSMUSG00000022197.16	369.783992366116	1.57924342033862	0.129651302620354	12.1806984459151	3.93894105052919e-34	1.54695755164142e-32
ENSMUSG00000057948.12	107.427960464494	4.70359898810035	0.386159406302665	12.1804594458428	3.95050114467337e-34	1.54847323620063e-32
ENSMUSG00000067818.6	3032.93425585198	-1.11737130447105	0.0917949128097065	-12.1724752523857	4.35667372930231e-34	1.70435788616363e-32
ENSMUSG00000029659.16	769.12399412776	-1.3423496874385	0.110371883450279	-12.1620619806059	4.94934175065364e-34	1.93245366839113e-32
ENSMUSG00000020696.18	246.241836135382	1.94492595808453	0.160058180631748	12.1513686486247	5.64132227523254e-34	2.19836644012356e-32
ENSMUSG00000038843.18	299.960199734039	-1.87959083468965	0.155070404395853	-12.1208869094812	8.1868353286305e-34	3.18415637888012e-32
ENSMUSG00000051339.10	2831.40861991633	1.11947268743639	0.0923752647942711	12.1187494285356	8.40315588488578e-34	3.26198182496686e-32
ENSMUSG00000026765.12	108.822498058814	6.0099107305243	0.495931364110317	12.1184324393475	8.43571611781874e-34	3.26831174753563e-32
ENSMUSG00000042724.8	92.7957711305294	3.66104104353239	0.302515729548524	12.1019857347456	1.03086959842148e-33	3.98629343943443e-32
ENSMUSG00000014599.10	4145.6309844242	-1.25220814670661	0.103552167337468	-12.0925344094997	1.15662791778995e-33	4.45959050766483e-32
ENSMUSG00000032249.14	2369.19631192173	1.45593933215825	0.120400609061368	12.0924581985807	1.15770153421575e-33	4.45959050766483e-32
ENSMUSG00000078190.7	2665.15649771303	-1.3554762078167	0.112204463719356	-12.0804125155573	1.34045539199269e-33	5.15370497556195e-32
ENSMUSG00000028078.14	542.196214454804	1.81665256011339	0.150415994588684	12.0775225073707	1.38840249610349e-33	5.32786209764293e-32
ENSMUSG00000050578.10	1298.74537612278	-1.67185551598592	0.138540267040324	-12.0676504506759	1.56540085971116e-33	5.99563437848992e-32
ENSMUSG00000037337.11	98.7914663500511	3.57734507852231	0.296445424087225	12.0674660084135	1.56891261959861e-33	5.99766063781155e-32
ENSMUSG00000078954.9	88.1416253778359	4.46555244968968	0.370145061320663	12.0643307619903	1.62981862543664e-33	6.21867038335483e-32
ENSMUSG00000021451.16	99.6515772875789	3.77114991166495	0.313020765656661	12.0476029881077	1.99672286028907e-33	7.60418622626756e-32
ENSMUSG00000022723.16	672.487339291182	1.52083393727586	0.126240232545619	12.0471414430125	2.00793227282017e-33	7.63242006462534e-32
ENSMUSG00000016534.15	10218.893895131	-1.02209818275933	0.0848656453646124	-12.0437213240769	2.09296648422159e-33	7.94063586126939e-32
ENSMUSG00000020793.5	128.523081041569	2.82344901840616	0.234496923397875	12.0404522903508	2.17758456363814e-33	8.24611495398036e-32
ENSMUSG00000053559.13	179.82687604367	7.48904154696582	0.623880353301639	12.0039708051921	3.38650459979816e-33	1.27999688896131e-31
ENSMUSG00000040084.9	854.173743864196	1.58988351997489	0.132521478323916	11.9971761565232	3.67626234541064e-33	1.38690962929676e-31
ENSMUSG00000043155.4	215.662193828488	8.0181790756092	0.669831176824062	11.9704477083712	5.07540138863248e-33	1.91116425323262e-31
ENSMUSG00000051920.7	560.979304913124	-1.69095966238589	0.141301335276598	-11.9670465893038	5.28775134182881e-33	1.9874038127382e-31
ENSMUSG00000038354.13	93.5627315243048	3.26492687534688	0.273149388169792	11.9528983653347	6.26997534368849e-33	2.35217657109866e-31
ENSMUSG00000032782.19	571.599610887364	1.77276811768753	0.148333417054294	11.9512389918089	6.3964447307298e-33	2.39515289842672e-31
ENSMUSG00000041075.8	1386.20356863135	-1.09121863667214	0.0913771186998977	-11.9419243263288	7.15484584706636e-33	2.67415688276599e-31
ENSMUSG00000032085.5	527.939037614573	-1.49684126694559	0.125405732493255	-11.935987591525	7.68414255163363e-33	2.86665562946659e-31
ENSMUSG00000003746.16	2338.12774774277	-1.15246513603928	0.0966645659414819	-11.9223122228362	9.05597833426774e-33	3.37217800639733e-31
ENSMUSG00000015053.14	712.994694677232	1.63303285172169	0.137018738743717	11.9183176454145	9.50076477322855e-33	3.53126391977966e-31
ENSMUSG00000033730.4	389.204537627904	-1.88307552406201	0.158034626968026	-11.9155881226144	9.81710056008148e-33	3.64210808232691e-31
ENSMUSG00000023064.4	393.780804381789	-1.78355836969535	0.149707996575134	-11.9135811746718	1.00563464447319e-32	3.72399658030697e-31
ENSMUSG00000052539.15	566.600335932144	-1.39766270737472	0.11734116286658	-11.9111032584866	1.03597373774367e-32	3.82929410267459e-31
ENSMUSG00000069114.8	590.416896497864	1.82160556828179	0.152949645756561	11.9098384260471	1.05180874003752e-32	3.88069176966504e-31
ENSMUSG00000028544.14	199.914678683186	7.90275019795259	0.663666526754226	11.9077125022447	1.07896745673974e-32	3.97360395972942e-31
ENSMUSG00000034037.14	112.72586089395	4.59067359771494	0.385554569655731	11.9066766652877	1.09245148971904e-32	4.01590759694157e-31
ENSMUSG00000030510.11	134.020755443284	6.83150968036367	0.573797204265464	11.9057911568407	1.10411120738763e-32	4.0513628025822e-31
ENSMUSG00000032267.8	735.733879818992	1.63044561786528	0.136998536032784	11.901190078959	1.16671349842238e-32	4.27327413957692e-31
ENSMUSG00000118219.1	86.1285598141686	4.71885267774785	0.396685185464143	11.895711891097	1.2458610488593e-32	4.55486799462961e-31
ENSMUSG00000024456.16	1804.29722400829	1.10384506120437	0.0928276972101855	11.8913330221366	1.31294172964606e-32	4.79140332118384e-31
ENSMUSG00000043811.5	265.974350622483	2.52094127051788	0.212165814096119	11.8819390449764	1.46919185235768e-32	5.35190394333481e-31
ENSMUSG00000057534.13	87.8541593690619	-3.46648646712896	0.291916296730075	-11.8749330063415	1.59761997141862e-32	5.80921200457244e-31
ENSMUSG00000055737.12	1662.7355564189	-1.2543083655204	0.105640179718642	-11.8734024199986	1.62712812863387e-32	5.90582895497649e-31
ENSMUSG00000000628.10	2051.69544764042	1.40485830455552	0.118384951115419	11.8668656051212	1.75936436299614e-32	6.37428803804078e-31
ENSMUSG00000024143.15	2637.82862549415	-1.10950041357193	0.093508172593718	-11.8652774703724	1.79307049095356e-32	6.48472327915361e-31
ENSMUSG00000063975.13	109.408750845161	5.62606556086712	0.474641322501536	11.8532991000776	2.06882459695112e-32	7.46856822181205e-31
ENSMUSG00000034330.10	363.131570378347	1.91439918986174	0.161582655573025	11.8478012573358	2.2091120064588e-32	7.96072118743254e-31
ENSMUSG00000021876.15	2195.60031563118	-1.04864022314223	0.0885133378233522	-11.8472565709252	2.22351473422704e-32	7.99828877921955e-31
ENSMUSG00000058290.4	504.473892901855	1.81039763874352	0.15289658000736	11.8406679773764	2.40529565991715e-32	8.63672948743108e-31
ENSMUSG00000075225.15	98.8876630355896	3.20740389399721	0.271059362559716	11.8328467377348	2.64032652681907e-32	9.46375860985344e-31
ENSMUSG00000029781.7	9268.95985345659	-0.891810330987293	0.0753771162979471	-11.8313139953801	2.68899059064945e-32	9.62103608483613e-31
ENSMUSG00000023931.5	114.888029739117	6.08625353843329	0.514752520891001	11.8236497956308	2.94601412134751e-32	1.05219275225676e-30
ENSMUSG00000029563.16	158.685852676049	-2.39526678950847	0.202959029889082	-11.8017256527955	3.82388320371643e-32	1.36330928121152e-30
ENSMUSG00000040811.15	595.920143562502	1.88397145886753	0.159743138048501	11.7937551614613	4.20370575048728e-32	1.49607283594333e-30
ENSMUSG00000003863.18	188.403085444869	2.82716554779104	0.239735869733418	11.7928349684793	4.24990023380501e-32	1.50984088164931e-30
ENSMUSG00000038605.11	192.41087152945	2.10309789828925	0.178360720670077	11.7912614974205	4.33006059512312e-32	1.53560596907823e-30
ENSMUSG00000067219.9	328.980034848487	-1.72209870178605	0.146270705862459	-11.7733670021758	5.35439505850241e-32	1.89553126472476e-30
ENSMUSG00000029201.14	3701.45971236485	-1.130632641364	0.0960353731816012	-11.7730853112425	5.37230865883847e-32	1.89853044836422e-30
ENSMUSG00000037408.10	334.194595019841	1.58557215845784	0.134799861258421	11.7624168426864	6.09638246820888e-32	2.15063260825867e-30
ENSMUSG00000041372.10	100.526512823783	3.15928102537271	0.268815552576073	11.7525976272472	6.84808143595277e-32	2.41158006154358e-30
ENSMUSG00000074121.3	102.316720689762	3.29255304695088	0.280190833589971	11.7511090736436	6.96980110533806e-32	2.45015315779961e-30
ENSMUSG00000021508.11	3002.87069328248	-1.59710874034894	0.136044497790281	-11.739605542967	7.9858040147554e-32	2.80241792545727e-30
